commitID_1,commitID_2,filename,#line_changed
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java,2
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java,2
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../src/main/java/org/apache/openjpa/util/ArrayStateImage.java,1
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../src/main/java/org/apache/openjpa/lib/conf/StringListValue.java,1
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,openjpalib/src/main/java/org/apache/openjpa/lib/util/Options.java,2
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../persistence/jdbc/AnnotationPersistenceMappingSerializer.java,2
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../main/java/org/apache/openjpa/persistence/AnnotationBuilder.java,2
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java,1
f0286a268e1d3d1b97c361fe2bad743b8064094a,9cacf08c7a33302ff2729299f1a84c988db31c80,.../openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java,1
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/ant/ReverseMappingToolTask.java,6
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/conf/JDBCConfigurationImpl.java,10
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/conf/MappingFactoryValue.java,8
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/identifier/DBIdentifier.java,8
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../jdbc/identifier/DBIdentifierUtilImpl.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/identifier/Normalizer.java,22
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/kernel/FinderCacheImpl.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/kernel/JDBCBrokerFactory.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../jdbc/kernel/JDBCFetchConfigurationImpl.java,6
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../jdbc/kernel/PreparedQueryCacheImpl.java,7
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/kernel/SQLStoreQuery.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/kernel/TableJDBCSeq.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../jdbc/meta/DiscriminatorMappingInfo.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/meta/MappingInfo.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../jdbc/meta/PropertiesReverseCustomizer.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/meta/QueryResultMapping.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/meta/ReverseMappingTool.java,13
