,filename,SUM #line_changed
7655,.../persistence/kernel/common/apps/AppIdSuper.java,71.0
1026,.../apache/openjpa/persistence/query/RootPath.java,71.0
1503,.../embed/attrOverrides/PropertyRecord.java,71.0
2860,.../jdbc/kernel/exps/InValueExpression.java,71.0
6795,.../persistence/access/MixedMappedSuper.java,71.0
593,.../apache/openjpa/persistence/ExternalValues.java,71.0
6027,.../org/apache/openjpa/kernel/exps/Parameter.java,71.0
40,.../OpenJPAEntityManagerFactorySPI.java,71.0
7162,.../persistence/enhance/identity/EmployeeId2.java,71.0
5962,.../org/apache/openjpa/kernel/FindCallbacks.java,71.0
6090,.../org/apache/openjpa/lib/util/Closeable.java,71.0
6936,.../persistence/criteria/AbstractCriteriaTestCase.java,71.0
4380,.../openjpa/kernel/ConnectionRetainModes.java,71.0
7797,.../persistence/models/idclass/Employee.java,71.0
696,.../apache/openjpa/persistence/datacache/Item.java,71.0
4273,.../openjpa/jdbc/kernel/exps/InKeyExpression.java,71.0
1475,.../embed/Embed_MappedToOneCascadeDelete.java,70.0
4854,.../openjpa/persistence/embed/FeatureIdXml.java,70.0
4419,.../openjpa/kernel/exps/LessThanExpression.java,70.0
9807,.../writebehind/crud/TestNonGeneratedIdInsert.java,70.0
7179,.../persistence/enhance/identity/PersonId3.java,70.0
787,.../apache/openjpa/persistence/entity/EntityA.java,70.0
6943,.../persistence/criteria/CriteriaExpression.java,70.0
7178,.../persistence/enhance/identity/PersonId1.java,70.0
6979,.../persistence/criteria/multiselect/DimDay_.java,70.0
136,.../access/AbstractMappedSuperField.java,70.0
6910,.../persistence/common/apps/Department.java,70.0
7835,.../persistence/proxy/delayed/Certification.java,70.0
5724,.../org/apache/openjpa/enhance/ids/Device.java,70.0
4415,.../openjpa/kernel/exps/GreaterThanExpression.java,70.0
7039,.../persistence/delimited/identifiers/EntityB.java,70.0
7434,.../persistence/jdbc/maps/m2mmapex6/Employee.java,70.0
6809,.../persistence/access/accesspudefproporm.xml,70.0
2887,.../jdbc/maps/m2mmapex0/PhoneNumber.java,70.0
7437,.../persistence/jdbc/maps/m2mmapex7/Employee.java,70.0
7439,.../persistence/jdbc/maps/m2mmapex8/Employee.java,70.0
1265,.../common/apps/annotApp/annotype/EmbedOwner.java,70.0
7312,.../persistence/jdbc/common/apps/AttachC.java,70.0
6166,.../org/apache/openjpa/persistence/KeyType.java,70.0
1423,.../delimited/identifiers/noschema/EntityG.java,70.0
3287,.../kernel/exps/LessThanEqualExpression.java,70.0
6160,.../org/apache/openjpa/persistence/Factory.java,70.0
6808,.../persistence/access/accesspudeffieldorm.xml,70.0
9757,.../tools/maven/test/ModifyDatabaseTest.java,70.0
3284,.../kernel/exps/GreaterThanEqualExpression.java,70.0
2905,.../jdbc/maps/m2mmapex6/PhoneNumber.java,70.0
7091,.../persistence/embed/Embed_Single_Coll.java,70.0
832,.../apache/openjpa/persistence/jdbc/XTable.java,70.0
1572,.../event/PostRemoveCallbackEntity.java,70.0
2941,.../jdbc/maps/spec_10_1_27_ex0/VicePresident.java,70.0
620,.../apache/openjpa/persistence/StoreCacheImpl.java,70.0
5224,.../openjpa/persistence/kernel/TestSequence.java,70.0
3900,.../meta/TestFieldDeclarationOrder.java,70.0
1627,.../identity/SQLBigIntegerIdEntity.java,70.0
7382,.../persistence/jdbc/common/apps/NonPKJoinPC.java,70.0
1083,.../apache/openjpa/slice/DistributedBroker.java,70.0
5808,.../org/apache/openjpa/jdbc/kernel/exps/Avg.java,70.0
6793,.../persistence/access/MappedSuperField.java,70.0
7070,.../persistence/detachment/model/SimpleA.java,70.0
3162,.../jpql/joins/leftfetch/PersonTest.java,70.0
5305,.../openjpa/persistence/models/basic/Employee.java,70.0
1135,.../apps/annotApp/annotype/CallbackStorage.java,70.0
1555,.../enhance/identity/TestMappedById.java,70.0
7665,.../persistence/kernel/common/apps/ByteArray.java,70.0
5832,.../org/apache/openjpa/jdbc/kernel/exps/Sqrt.java,70.0
5886,.../org/apache/openjpa/jdbc/oracle/Lecturer.java,70.0
5275,.../openjpa/persistence/merge/model/Inner.java,70.0
5847,.../org/apache/openjpa/jdbc/meta/JDBCOrder.java,70.0
3217,.../kernel/common/apps/ComplexEmbeddedPC.java,70.0
4602,.../openjpa/persistence/blob/BlobEntity.java,70.0
7789,.../persistence/models/fetchlazy/Employee.java,70.0
5971,.../org/apache/openjpa/kernel/NoneLockManager.java,70.0
7163,.../persistence/enhance/identity/EmployeeId5.java,70.0
590,.../apache/openjpa/persistence/ElementType.java,70.0
8154,.../resources/METAINF/cachingpersistence.xml,70.0
594,.../apache/openjpa/persistence/Externalizer.java,70.0
3909,.../meta/common/apps/SequenceAssigned.java,70.0
4730,.../openjpa/persistence/criteria/Request.java,70.0
4578,.../openjpa/persistence/access/Ingredient.java,70.0
2216,.../java/org/apache/openjpa/persistence/Type.java,70.0
8252,.../service/slice/SectorDistributionPolicy.java,69.0
150,.../access/xml/XMLDefPropMixedFieldAccess.java,69.0
1136,.../apps/annotApp/annotype/ContractEmployee.java,69.0
2907,.../jdbc/maps/m2mmapex7/PhoneNumber.java,69.0
236,.../apache/openjpa/conf/TestCacheMarshaller.java,69.0
153,.../access/xml/XMLEmbedMixedAccess.java,69.0
2957,.../jdbc/maps/spec_10_1_27_ex8/FileName.java,69.0
4156,.../openjpa/event/FlushTransactionListener.java,69.0
7272,.../persistence/jdbc/ElementForeignKey.java,69.0
7829,.../persistence/property/TestAccessMods.java,69.0
6348,.../org/apache/openjpa/persistence/jdbc/Index.java,69.0
2072,.../java/org/apache/openjpa/kernel/exps/Sqrt.java,69.0
1281,.../common/apps/annotApp/annotype/Site1.java,69.0
1271,.../common/apps/annotApp/annotype/Flat1.java,69.0
2896,.../jdbc/maps/m2mmapex2/PhoneNumber.java,69.0
2899,.../jdbc/maps/m2mmapex3/PhoneNumber.java,69.0
4082,.../openjpa/conf/OpenJPAProductDerivation.java,69.0
148,.../access/xml/XMLDefFieldMixedPropAccess.java,69.0
7240,.../persistence/inheritance/entity/BaseClass3.java,69.0
22,.../EntityWithGeneratedValueAndPostPersist.java,69.0
149,.../access/xml/XMLDefFieldMixedPropAccess2.java,69.0
5161,.../openjpa/persistence/jest/DomainCommand.java,69.0
3020,.../jdbc/meta/strats/ObjectIdClassStrategy.java,69.0
1075,.../apache/openjpa/persistence/util/MapEntity.java,69.0
2901,.../jdbc/maps/m2mmapex4/PhoneNumber.java,69.0
2903,.../jdbc/maps/m2mmapex5/PhoneNumber.java,69.0
2909,.../jdbc/maps/m2mmapex8/PhoneNumber.java,69.0
144,.../access/accesspudefpersistence.xml,69.0
7547,.../persistence/jdbc/query/sub/MaxQueryEntity.java,69.0
6805,.../persistence/access/accessdefpersistence.xml,69.0
4579,.../openjpa/persistence/access/MenuItem.java,69.0
465,.../apache/openjpa/kernel/UUIDType4StringSeq.java,69.0
773,.../apache/openjpa/persistence/embed/Seller.java,69.0
580,.../apache/openjpa/osgi/PersistenceActivator.java,69.0
4798,.../openjpa/persistence/detach/Entity13.java,69.0
5722,.../org/apache/openjpa/enhance/UnenhancedMany.java,69.0
1651,.../inheritance/TestCallbackEntity.java,69.0
1521,.../enhance/RestrictedMetaDataRepository.java,69.0
5989,.../org/apache/openjpa/kernel/RestoreState.java,69.0
7174,.../persistence/enhance/identity/Person1.java,69.0
2746,.../jdbc/common/apps/ComplexEmbeddedPC.java,69.0
6094,.../org/apache/openjpa/lib/util/JavaVendors.java,69.0
5950,.../org/apache/openjpa/kernel/DetachState.java,69.0
645,.../apache/openjpa/persistence/compat/EntityB.java,69.0
7663,.../persistence/kernel/common/apps/BlobTest.java,69.0
1554,.../enhance/identity/MedicalHistory4.java,69.0
7150,.../persistence/enhance/identity/DependentId2.java,69.0
5824,.../org/apache/openjpa/jdbc/kernel/exps/Max.java,69.0
7063,.../persistence/detach/TestDetachStateCascade.java,69.0
5825,.../org/apache/openjpa/jdbc/kernel/exps/Min.java,69.0
1593,.../foreign/keys/ContainsMultSimpleEntity.java,69.0
4421,.../openjpa/kernel/exps/NotEqualExpression.java,69.0
5278,.../openjpa/persistence/merge/model/Make.java,69.0
286,.../apache/openjpa/event/OrphanedKeyAction.java,69.0
6181,.../org/apache/openjpa/persistence/Security1.java,69.0
4257,.../openjpa/jdbc/kernel/exps/BinaryOpExpState.java,69.0
6813,.../persistence/access/xml/XMLFieldAccess2.java,69.0
1570,.../entity/MixedMappingLocationEmbeddedId.java,69.0
4240,.../openjpa/jdbc/kernel/M21UniDepartment.java,69.0
6812,.../persistence/access/xml/XMLFieldAccess.java,69.0
1419,.../delimited/identifiers/noschema/EntityD3.java,69.0
2016,.../java/org/apache/openjpa/kernel/LockLevels.java,69.0
1420,.../delimited/identifiers/noschema/EntityD4.java,69.0
4414,.../openjpa/kernel/exps/ExpressionVisitor.java,69.0
7967,.../persistence/relations/ChainEntityC.java,69.0
4960,.../openjpa/persistence/jdbc/MappingOverride.java,69.0
7433,.../persistence/jdbc/maps/m2mmapex5/Employee.java,69.0
3091,.../jdbc/sqlcache/discrim/AbstractExtValue.java,69.0
4411,.../openjpa/kernel/exps/EqualExpression.java,69.0
7208,.../persistence/generationtype/EntityE2.java,69.0
7430,.../persistence/jdbc/maps/m2mmapex4/Employee.java,69.0
7241,.../persistence/inheritance/entity/BaseClass4.java,68.0
9165,.../src/site/apt/examples/older_versions.apt,68.0
7239,.../persistence/inheritance/entity/BaseClass2.java,68.0
1164,.../apps/mappingApp/EntityWithCompositeId.java,68.0
8126,.../relations/EmbeddableWithRelation.java,68.0
1131,.../apps/BackingFieldNameMismatchInstance.java,68.0
7216,.../persistence/identity/BooleanIdEntity.java,68.0
4647,.../openjpa/persistence/compat/EntityC_B11JT.java,68.0
7238,.../persistence/inheritance/entity/BaseClass.java,68.0
1168,.../arrays/model/XMLExceptionEntity.java,68.0
1553,.../enhance/identity/MedicalHistory3.java,68.0
1653,.../inheritance/TestFindAbstractClass.java,68.0
4856,.../openjpa/persistence/embed/FileName4.java,68.0
4847,.../openjpa/persistence/embed/EmployeeName3.java,68.0
6826,.../persistence/annotations/PColl_EntityA.java,68.0
4837,.../openjpa/persistence/embed/Embed_ToMany.java,68.0
6827,.../persistence/annotations/PColl_EntityA1.java,68.0
4200,.../openjpa/integration/validation/Image.java,68.0
4943,.../openjpa/persistence/jdbc/EmbeddedMapping.java,68.0
7149,.../persistence/enhance/identity/DependentId1.java,68.0
4761,.../openjpa/persistence/datacache/Purchase.java,68.0
2066,.../java/org/apache/openjpa/kernel/exps/Mod.java,68.0
7144,.../persistence/enhance/identity/Dependent2.java,68.0
9885,...iteriaBuilder.java=>CriteriaBuilderImpl.java},68.0
7268,.../persistence/jdbc/DataStoreIdColumn.java,68.0
9880,...estPojoWithoutAnnotationsCannotBePersisted.java,68.0
7295,.../persistence/jdbc/annotations/Flat1.java,68.0
5356,.../openjpa/persistence/osgi/BundleUtils.java,68.0
745,.../apache/openjpa/persistence/embed/EGeneric.java,68.0
2934,.../jdbc/maps/spec_10_1_26_ex3/EmployeeName.java,68.0
5728,.../org/apache/openjpa/enhance/ids/Software.java,68.0
2917,.../jdbc/maps/qualified/path/Phone.java,68.0
5386,.../openjpa/persistence/query/ArrayExpression.java,68.0
6025,.../org/apache/openjpa/kernel/exps/Multiply.java,68.0
7941,.../persistence/query/UnaryFunctionalOperator.java,68.0
7495,.../persistence/jdbc/order/BaseTestEntity2.java,68.0
3048,.../jdbc/query/TestEJBQLSelectNPlusOne.java,68.0
7494,.../persistence/jdbc/order/BaseTestEntity1.java,68.0
7493,.../persistence/jdbc/order/BaseTestEntity.java,68.0
7970,.../persistence/relations/EntityBInverseEager.java,68.0
6153,.../org/apache/openjpa/persistence/DataCache.java,68.0
6140,.../org/apache/openjpa/meta/TestJavaTypes.java,68.0
6018,.../org/apache/openjpa/kernel/exps/Divide.java,68.0
6019,.../org/apache/openjpa/kernel/exps/Expression.java,68.0
7442,.../persistence/jdbc/maps/m2mmapex9/FullName.java,68.0
7440,.../persistence/jdbc/maps/m2mmapex8/FullName.java,68.0
6033,.../org/apache/openjpa/kernel/exps/Subtract.java,68.0
2924,.../jdbc/maps/spec_10_1_26_ex0/EmployeeName3.java,68.0
7438,.../persistence/jdbc/maps/m2mmapex7/FullName.java,68.0
2955,.../jdbc/maps/spec_10_1_27_ex7/VicePresident.java,68.0
720,.../apache/openjpa/persistence/detach/Entity4.java,68.0
7496,.../persistence/jdbc/order/BaseTestEntity3.java,68.0
15,.../BatchingOperationOrderUpdateManager.java,68.0
7500,.../persistence/jdbc/order/ColDefTestElement.java,68.0
718,.../apache/openjpa/persistence/detach/Entity1.java,68.0
722,.../apache/openjpa/persistence/detach/Entity6.java,68.0
20,.../DerivedEntityFromMappedSuperWithoutId.java,68.0
589,.../apache/openjpa/persistence/DetachedState.java,67.0
3133,.../jointable/onetomany/UMLPackage.java,67.0
9865,...TestDataCachingAndUnenhancedPropertyAccess.java,67.0
2966,.../jdbc/maps/update/MultilingualString.java,67.0
1146,.../apps/annotApp/annotype/PropertyAccess1.java,67.0
5487,.../openjpa/persistence/relations/PPerson.java,67.0
588,.../apache/openjpa/persistence/DataStoreId.java,67.0
2834,.../jdbc/kernel/PreparedStatementManager.java,67.0
6746,.../org/apache/openjpa/util/WrappedException.java,67.0
7488,.../persistence/jdbc/oracle/TestAutoIncrement.java,67.0
4352,.../openjpa/jdbc/schema/ReferenceCounter.java,67.0
829,.../apache/openjpa/persistence/jdbc/Unique.java,67.0
5529,.../openjpa/persistence/util/OneToEntity.java,67.0
1280,.../common/apps/annotApp/annotype/Site.java,67.0
7427,.../persistence/jdbc/maps/m2mmapex3/FullName.java,67.0
4410,.../openjpa/kernel/exps/EndsWithExpression.java,67.0
7085,.../persistence/embed/Embed_Coll_Integer.java,67.0
6088,.../org/apache/openjpa/lib/util/ClassUtilTest.java,67.0
7220,.../persistence/identity/SQLDateIdEntity.java,67.0
4423,.../openjpa/kernel/exps/StartsWithExpression.java,67.0
4432,.../openjpa/lib/conf/METAINF/persistence.xml,67.0
1109,.../apache/openjpa/trader/domain/LogStatement.java,67.0
565,.../apache/openjpa/lib/util/svn/TestSVNUtils.java,67.0
5483,.../openjpa/persistence/relations/MapKeyChild.java,67.0
8135,.../relations/InheritanceHierarchyConcrete.java,67.0
6915,.../persistence/common/apps/RuntimeTest2.java,67.0
4759,.../openjpa/persistence/datacache/MapHolder.java,67.0
10572,openjpaproject/src/doc/manual/manualxhtml.xsl,67.0
1183,.../cache/jpa/TestCacheModeInvalid.java,67.0
7390,.../persistence/jdbc/common/apps/PagingPC.java,67.0
1039,.../apache/openjpa/persistence/recursive/Node.java,67.0
1523,.../enhance/TestClassHierarchyEnhancement.java,67.0
719,.../apache/openjpa/persistence/detach/Entity3.java,67.0
5727,.../org/apache/openjpa/enhance/ids/HardwareId.java,67.0
5416,.../openjpa/persistence/query/OperatorPath.java,67.0
3010,.../jdbc/meta/strats/InputStreamWrapper.java,67.0
1151,.../apps/annotApp/ddtype/CallbackStorage.java,67.0
2911,.../jdbc/maps/m2mmapex9/FullPhoneName.java,67.0
2866,.../jdbc/kernel/exps/JDBCFilterListener.java,67.0
4831,.../openjpa/persistence/embed/Embed_Coll_Map.java,67.0
2047,.../java/org/apache/openjpa/kernel/exps/Add.java,67.0
5110,.../openjpa/persistence/jdbc/order/Home.java,67.0
7247,.../persistence/inheritance/entity/ImplClassA.java,67.0
5725,.../org/apache/openjpa/enhance/ids/DeviceId.java,67.0
7143,.../persistence/enhance/identity/Dependent1.java,67.0
5928,.../org/apache/openjpa/jdbc/sql/SQLFactory.java,66.0
7673,.../persistence/kernel/common/apps/Inner.java,66.0
2641,.../java/org/apache/openjpa/util/ProxyDate.java,66.0
7668,.../persistence/kernel/common/apps/EmbeddedPC.java,66.0
4669,.../openjpa/persistence/criteria/Address_.java,66.0
5964,.../org/apache/openjpa/kernel/FinderQuery.java,66.0
771,.../apache/openjpa/persistence/embed/Listing.java,66.0
7160,.../persistence/enhance/identity/Employee4.java,66.0
3262,.../kernel/common/apps/SecondaryTab.java,66.0
5607,.../openjpa/util/NonUniqueResultException.java,66.0
6804,.../persistence/access/accessdeffieldorm.xml,66.0
7681,.../persistence/kernel/common/apps/PCCountry.java,66.0
4691,.../openjpa/persistence/criteria/Department.java,66.0
10549,openjpaproject/checkstyle.xml,66.0
768,.../apache/openjpa/persistence/embed/Item5.java,66.0
587,.../apache/openjpa/persistence/CallbackType.java,66.0
6006,.../org/apache/openjpa/kernel/UUIDType4HexSeq.java,66.0
7218,.../persistence/identity/DoubleObjIdEntity.java,66.0
6806,.../persistence/access/accessdefproporm.xml,66.0
7718,.../persistence/managedinterface/ManagedIface.java,66.0
1283,.../common/apps/annotApp/annotype/Store1.java,66.0
10144,openjpaintegration/tck/tck2.xml,66.0
1263,.../common/apps/annotApp/annotype/AnnoTest3.java,66.0
1252,.../common/apps/ManagedInterfaceSupAppId.java,66.0
6726,.../org/apache/openjpa/util/NoResultException.java,66.0
1025,.../apache/openjpa/persistence/query/Person.java,66.0
10113,openjpaexamples/opentrader/build.properties,66.0
9876,...ersionAndConfigurationTypeValidationPolicy.java,66.0
9473,.../src/test/resources/log4j.properties,66.0
6876,.../persistence/annotations/xml/EntityB.java,66.0
7260,.../persistence/inheritance/entity/SubclassH.java,66.0
1148,.../apps/annotApp/annotype/TablePerClass1.java,66.0
9092,.../src/main/java/org/apache/openjpa/util/Proxies.java,66.0
7219,.../persistence/identity/FloatIdEntity.java,66.0
7326,.../persistence/jdbc/common/apps/EagerPCSub.java,66.0
4968,.../openjpa/persistence/jdbc/SQLSniffer.java,66.0
5528,.../openjpa/persistence/util/MapValEntity.java,66.0
6134,.../org/apache/openjpa/meta/MetaDataModes.java,66.0
6995,.../persistence/datacache/CachedPerson.java,66.0
6075,.../org/apache/openjpa/lib/log/LogFactory.java,66.0
5789,.../org/apache/openjpa/jdbc/kernel/LRSSizes.java,66.0
7331,.../persistence/jdbc/common/apps/HelperPC3.java,65.0
6014,.../org/apache/openjpa/kernel/exps/Constant.java,65.0
2191,.../java/org/apache/openjpa/persistence/LRS.java,65.0
679,.../apache/openjpa/persistence/criteria/Phone.java,65.0
2709,.../jdbc/annotations/MultiColumnVersionPC.java,65.0
3185,.../kernel/TestClassStringConstructor.java,65.0
63,.../TestCacheModeDisableSelectiveInheritance.java,65.0
2946,.../jdbc/maps/spec_10_1_27_ex4/Division.java,65.0
2964,.../jdbc/maps/spec_10_1_29_ex3/Student.java,65.0
7540,.../persistence/jdbc/query/domain/Game.java,65.0
407,.../apache/openjpa/jdbc/sql/CacheDictionary.java,65.0
721,.../apache/openjpa/persistence/detach/Entity5.java,65.0
724,.../apache/openjpa/persistence/detach/Entity8.java,65.0
9481,.../strategy/value/TestImplicitValueStrategy.java,65.0
460,.../apache/openjpa/kernel/SavepointManager.java,65.0
7528,.../persistence/jdbc/query/cache/LineItem.java,65.0
7720,.../persistence/merge/model/ShipPackage.java,65.0
6154,.../org/apache/openjpa/persistence/Dependent.java,65.0
4230,.../openjpa/jdbc/kernel/EagerFetchModes.java,65.0
172,.../annotations/TestAnnotationBasics.java,65.0
1637,.../identity/entityasidentity2/Attendance.java,65.0
6178,.../org/apache/openjpa/persistence/ReadOnly.java,65.0
600,.../apache/openjpa/persistence/InverseLogical.java,65.0
604,.../apache/openjpa/persistence/KeyDependent.java,65.0
4160,.../openjpa/event/NoneOrphanedKeyAction.java,65.0
7682,.../persistence/kernel/common/apps/PCEmployee.java,65.0
2864,.../jdbc/kernel/exps/JDBCAggregateListener.java,65.0
1745,.../integration/validation/NonDefGrpEntity.java,65.0
7545,.../persistence/jdbc/query/domain/TimeKeeper.java,65.0
2892,.../jdbc/maps/m2mmapex10/EmployeePK.java,65.0
2725,.../jdbc/annotations/TestJoinedInheritance.java,65.0
4629,.../openjpa/persistence/common/apps/Part.java,65.0
2895,.../jdbc/maps/m2mmapex2/Department.java,65.0
4531,.../openjpa/persistence/ElementDependent.java,65.0
2898,.../jdbc/maps/m2mmapex3/Department.java,65.0
2714,.../jdbc/annotations/PropertyAccess1.java,65.0
2889,.../jdbc/maps/m2mmapex1/Department.java,65.0
1112,.../apache/openjpa/trader/service/MarketFeed.java,65.0
7089,.../persistence/embed/Embed_MappedToOne.java,65.0
4941,.../openjpa/persistence/jdbc/ElementIndex.java,65.0
5695,.../org/apache/openjpa/eclipse/PluginProperty.java,65.0
5460,.../openjpa/persistence/query/UnaryOperator.java,65.0
5106,.../openjpa/persistence/jdbc/order/Bicycle.java,65.0
7022,.../persistence/datacache/common/apps/AttachC.java,65.0
1490,.../embed/attrOverrides/AbstractEmployee.java,65.0
5488,.../openjpa/persistence/relations/PPhone.java,65.0
767,.../apache/openjpa/persistence/embed/Item4.java,65.0
1407,.../delimited/identifiers/EntityI4.java,65.0
7734,.../persistence/meta/MetadataProcessor.java,65.0
1406,.../delimited/identifiers/EntityI3.java,65.0
5732,.../org/apache/openjpa/enhance/stats/AEntity.java,65.0
4741,.../openjpa/persistence/criteria/TestId.java,65.0
5211,.../openjpa/persistence/kernel/TestEJBState.java,65.0
5726,.../org/apache/openjpa/enhance/ids/Hardware.java,65.0
10109,openjpaexamples/openbooks/web/openbooks.js,65.0
759,.../apache/openjpa/persistence/embed/EntityB2.java,65.0
6996,.../persistence/datacache/CascadeChild.java,65.0
1404,.../delimited/identifiers/EntityD4.java,65.0
1403,.../delimited/identifiers/EntityD3.java,65.0
7436,.../persistence/jdbc/maps/m2mmapex7/Division.java,65.0
1350,.../datacache/TestClearableScheduler.java,65.0
1550,.../enhance/identity/DependentId1Xml.java,65.0
7959,.../persistence/query/common/apps/QueryTest4.java,64.0
4182,.../openjpa/instrumentation/jmx/JMXInstrument.java,64.0
7290,.../persistence/jdbc/annotations/AnnoTest3.java,64.0
7087,.../persistence/embed/Embed_Embed_ToMany.java,64.0
8008,.../persistence/simple/TestMissingMetaData.java,64.0
5476,.../openjpa/persistence/relations/ChildClass.java,64.0
4555,.../openjpa/persistence/PersistenceProductDerivation.java,64.0
1259,.../common/apps/UnidirectionalOneToOneOwned.java,64.0
596,.../apache/openjpa/persistence/FetchGroups.java,64.0
4839,.../openjpa/persistence/embed/Embed_ToOne.java,64.0
7560,.../persistence/jdbc/sqlcache/OrderJPA.java,64.0
9818,.../xmlbindings/myaddress/ShortAddress.java,64.0
8384,.../src/main/java/mapping/BuildUTF8SchemaPC.java,64.0
1998,.../java/org/apache/openjpa/kernel/AutoClear.java,64.0
7081,.../persistence/dynamicschema/ResWordEntity.java,64.0
7976,.../persistence/relations/OneManyEagerChild.java,64.0
1346,.../datacache/TestAutoIncrementAndDataCaching.java,64.0
1755,.../java/jpa/tools/swing/AttributeLegendView.java,64.0
7978,.../persistence/relations/OneManyLazyChild.java,64.0
5443,.../openjpa/persistence/query/TestLocate.java,64.0
9820,.../xmlmapping/query/TestXMLCustomerOrder.db2,64.0
5578,.../openjpa/tools/maven/testentity/Person.java,64.0
9823,.../xmlmapping/query/TestXMLCustomerOrder.oracle,64.0
282,.../apache/openjpa/event/LifecycleCallbacks.java,64.0
7911,.../persistence/query/LogicalPredicate.java,64.0
8383,.../src/main/java/mapping/BuildSchemaPC.java,64.0
3969,.../models/company/propertyaccess/Customer.java,64.0
9768,.../util/DelayedCollectionChangeTrackerImpl.java,64.0
5324,.../openjpa/persistence/models/idclass/Person.java,64.0
7264,.../persistence/inheritance/jointable/Person.java,64.0
1152,.../apps/annotApp/ddtype/ContractEmployee.java,64.0
2943,.../jdbc/maps/spec_10_1_27_ex3/Division.java,64.0
4756,.../openjpa/persistence/criteria/results/Shop.java,64.0
3161,.../jpql/joins/leftfetch/DepartmentTest.java,64.0
6794,.../persistence/access/MappedSuperProperty.java,64.0
2715,.../jdbc/annotations/TablePerClass1.java,64.0
7830,.../persistence/property/TestCompatAccessMods.java,64.0
3971,.../models/company/propertyaccess/LineItem.java,64.0
18,.../CrtRequisicaoChequePersEntity.java,64.0
3983,.../models/propertyaccess/Customer.java,64.0
3828,.../managedinterface/ManagedInterfaceOwner.java,64.0
3986,.../models/propertyaccess/LineItem.java,64.0
1629,.../identity/SimpleCompoundIdTestEntityId.java,64.0
4583,.../openjpa/persistence/access/PropertySub.java,64.0
320,.../apache/openjpa/jdbc/kernel/JDBCFetchState.java,64.0
5421,.../openjpa/persistence/query/OrderableItem.java,64.0
2606,.../java/org/apache/openjpa/slice/PObject.java,64.0
7110,.../persistence/embed/attrOverrides/Customer.java,64.0
5137,.../openjpa/persistence/jdbc/sqlcache/Author.java,64.0
1206,.../callbacks/PostLoadListenerEntity.java,64.0
5970,.../org/apache/openjpa/kernel/MixedLockLevels.java,64.0
4585,.../openjpa/persistence/access/PropertySub3.java,64.0
8123,.../relations/ConcurrentEntityRight.java,64.0
8122,.../relations/ConcurrentEntityLeft.java,64.0
6790,.../persistence/access/EmbedPropAccess.java,64.0
1142,.../apps/annotApp/annotype/FlightSchedule.java,63.0
3378,.../main/java/openbook/server/ServiceFactory.java,63.0
2962,.../jdbc/maps/spec_10_1_29_ex3/Course.java,63.0
1144,.../apps/annotApp/annotype/NameValidator.java,63.0
7985,.../persistence/relations/TestInverseEagerSQL.java,63.0
9455,.../src/test/java/spec_10_1_27_ex6/Division.java,63.0
280,.../apache/openjpa/enhance/stats/ChildEntity.java,63.0
2949,.../jdbc/maps/spec_10_1_27_ex5/Division.java,63.0
2931,.../jdbc/maps/spec_10_1_26_ex2/EmployeePK.java,63.0
5431,.../openjpa/persistence/query/ScheduleDay.java,63.0
103,.../TestPersistentMapTableConfiguration.java,63.0
3059,.../jdbc/query/cache/TestQueryDefaultEviction.java,63.0
970,.../apache/openjpa/persistence/meta/Embed1.java,63.0
3045,.../jdbc/persistence/classcriteria/Movie.java,63.0
5469,.../openjpa/persistence/relations/AEvident.java,63.0
2916,.../jdbc/maps/qualified/path/PersonalInfo.java,63.0
157,.../access/xml/XMLMixedMappedSuper.java,63.0
2077,.../java/org/apache/openjpa/kernel/exps/Type.java,63.0
1623,.../identity/ComplexCompoundIdTestEntityId.java,63.0
4653,.../openjpa/persistence/compat/LineItem.java,63.0
4633,.../openjpa/persistence/common/apps/Shirt.java,63.0
7683,.../persistence/kernel/common/apps/PCFile.java,63.0
2751,.../jdbc/common/apps/ConstantJoinPC5.java,63.0
4577,.../openjpa/persistence/access/FieldSub3.java,63.0
4575,.../openjpa/persistence/access/FieldSub.java,63.0
783,.../apache/openjpa/persistence/embed/lazy/Guy.java,63.0
4556,.../openjpa/persistence/PersistenceProviderImpl.java,63.0
5641,.../optlockex/timestamp/VersionTSEntity.java,63.0
4482,.../openjpa/lib/rop/TestLazyForwardResultList.java,63.0
4481,.../openjpa/lib/rop/TestEagerResultList.java,63.0
1449,.../detachment/TestAttachWithNoChanges.java,63.0
5589,.../openjpa/trader/client/ui/FadeEffect.java,63.0
4937,.../openjpa/persistence/jdbc/EagerFetchMode.java,63.0
1540,.../enhance/common/apps/BasicSubclassInstance.java,63.0
619,.../apache/openjpa/persistence/ResultItemImpl.java,63.0
757,.../apache/openjpa/persistence/embed/EntityB1.java,63.0
332,.../apache/openjpa/jdbc/kernel/UpdateManager.java,63.0
4151,.../openjpa/event/BeginTransactionListener.java,62.0
4872,.../openjpa/persistence/embed/lazy/ReclinerId.java,62.0
6875,.../persistence/annotations/xml/EntityA.java,62.0
816,.../apache/openjpa/persistence/jdbc/Columns.java,62.0
791,.../apache/openjpa/persistence/event/AnEntity.java,62.0
109,.../TestSharedMappedSuperclassIdValue.java,62.0
4649,.../openjpa/persistence/compat/EntityC_B1MJT.java,62.0
1549,.../enhance/identity/Dependent1Xml.java,62.0
7578,.../persistence/jest/ExceptionFormatter.java,62.0
6907,.../persistence/cascade/pudefault/PUDEntityB.java,62.0
